[PRODUZIDO] 2025-04-10 19:38:01 - [ID=1] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 20:37:55 - [ID=288] Sedan Tradicional Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:37:57 - [ID=289] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:37:58 - [ID=290] Sedan Tradicional Verde | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 20:38:00 - [ID=291] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 1
[PRODUZIDO] 2025-04-10 20:38:03 - [ID=292] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:04 - [ID=293] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 20:38:07 - [ID=294] Sedan Tradicional Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:07 - [ID=295] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 20:38:07 - [ID=296] Sedan Tradicional Verde | Estação: 3 | Funcionário: 1
[PRODUZIDO] 2025-04-10 20:38:09 - [ID=297] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:09 - [ID=298] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:13 - [ID=299] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:15 - [ID=300] Sedan Tradicional Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:16 - [ID=301] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:18 - [ID=302] Sedan Tradicional Verde | Estação: 3 | Funcionário: 1
[PRODUZIDO] 2025-04-10 20:38:19 - [ID=303] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 1
[PRODUZIDO] 2025-04-10 20:38:20 - [ID=304] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 20:38:22 - [ID=305] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:22 - [ID=306] Sedan Tradicional Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:24 - [ID=307] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:30 - [ID=308] Sedan Tradicional Verde | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 20:38:32 - [ID=309] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 1
[PRODUZIDO] 2025-04-10 20:38:32 - [ID=310] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:33 - [ID=311] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:34 - [ID=312] Sedan Tradicional Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:37 - [ID=313] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 20:38:39 - [ID=314] Sedan Tradicional Verde | Estação: 1 | Funcionário: 0
[PRODUZIDO] 2025-04-10 20:38:41 - [ID=315] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:43 - [ID=316] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:45 - [ID=317] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 20:38:46 - [ID=318] Sedan Tradicional Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:47 - [ID=319] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:47 - [ID=320] Sedan Tradicional Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:53 - [ID=321] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 20:38:53 - [ID=322] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:54 - [ID=323] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:57 - [ID=324] Sedan Tradicional Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:38:57 - [ID=325] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 20:39:00 - [ID=326] Sedan Tradicional Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:39:01 - [ID=327] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:39:04 - [ID=328] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:39:07 - [ID=329] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:39:11 - [ID=330] Sedan Tradicional Azul | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 20:39:12 - [ID=331] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:39:12 - [ID=332] Sedan Tradicional Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:39:16 - [ID=333] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:39:17 - [ID=334] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 20:39:18 - [ID=335] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:39:19 - [ID=336] Sedan Tradicional Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:39:25 - [ID=337] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:39:25 - [ID=338] Sedan Tradicional Verde | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 20:39:27 - [ID=339] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:39:32 - [ID=340] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:39:34 - [ID=341] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:39:38 - [ID=342] Sedan Tradicional Azul | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 20:59:09 - [ID=343] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:59:10 - [ID=344] Sedan Tradicional Verde | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 20:59:11 - [ID=345] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:59:14 - [ID=346] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:59:17 - [ID=347] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 20:59:21 - [ID=348] Sedan Tradicional Azul | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 20:59:23 - [ID=349] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:59:25 - [ID=350] Sedan Tradicional Verde | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:59:26 - [ID=351] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:59:32 - [ID=352] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 20:59:34 - [ID=353] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 20:59:35 - [ID=354] Sedan Tradicional Azul | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 20:59:37 - [ID=355] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:59:39 - [ID=356] Sedan Tradicional Verde | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:59:42 - [ID=357] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 20:59:45 - [ID=358] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:59:46 - [ID=359] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 20:59:46 - [ID=360] Sedan Tradicional Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:59:50 - [ID=361] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:59:50 - [ID=362] Sedan Tradicional Verde | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 20:59:53 - [ID=363] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:59:55 - [ID=364] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:59:56 - [ID=365] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 20:59:56 - [ID=366] Sedan Tradicional Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 20:59:59 - [ID=367] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:00:01 - [ID=368] Sedan Tradicional Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:02 - [ID=369] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:06 - [ID=370] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:06 - [ID=371] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:00:08 - [ID=372] Sedan Tradicional Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:08 - [ID=373] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:11 - [ID=374] Sedan Tradicional Verde | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:00:14 - [ID=375] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:00:16 - [ID=376] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:18 - [ID=377] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:20 - [ID=378] Sedan Tradicional Azul | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:00:22 - [ID=379] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:25 - [ID=380] Sedan Tradicional Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:00:31 - [ID=381] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:31 - [ID=382] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:32 - [ID=383] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:32 - [ID=384] Sedan Tradicional Azul | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:00:39 - [ID=385] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:39 - [ID=386] Sedan Tradicional Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:00:41 - [ID=387] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:42 - [ID=388] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:48 - [ID=389] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:00:53 - [ID=390] Sedan Tradicional Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:53 - [ID=391] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:00:55 - [ID=392] Sedan Tradicional Verde | Estação: 2 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:00:55 - [ID=393] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:03 - [ID=394] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:06 - [ID=395] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:01:07 - [ID=396] Sedan Tradicional Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:08 - [ID=397] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:12 - [ID=398] Sedan Tradicional Verde | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:01:13 - [ID=399] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:16 - [ID=400] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:17 - [ID=401] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:21 - [ID=402] Sedan Tradicional Azul | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:01:23 - [ID=403] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:01:24 - [ID=404] Sedan Tradicional Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:28 - [ID=405] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:29 - [ID=406] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:31 - [ID=407] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:01:33 - [ID=408] Sedan Tradicional Azul | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:01:33 - [ID=409] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:38 - [ID=410] Sedan Tradicional Verde | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:01:38 - [ID=411] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:42 - [ID=412] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:01:42 - [ID=413] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:42 - [ID=414] Sedan Tradicional Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:43 - [ID=415] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:47 - [ID=416] Sedan Tradicional Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:47 - [ID=417] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:01:48 - [ID=418] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:49 - [ID=419] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:01:56 - [ID=420] Sedan Tradicional Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:57 - [ID=421] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:01:58 - [ID=422] Sedan Tradicional Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:01:58 - [ID=423] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:02:01 - [ID=424] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:02:03 - [ID=425] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:02:07 - [ID=426] Sedan Tradicional Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:02:08 - [ID=427] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:02:08 - [ID=428] Sedan Tradicional Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:02:15 - [ID=429] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:02:15 - [ID=430] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:02:15 - [ID=431] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:02:16 - [ID=432] Sedan Tradicional Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:02:16 - [ID=433] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:02:24 - [ID=434] Sedan Tradicional Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:02:24 - [ID=435] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:02:29 - [ID=436] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:02:29 - [ID=437] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:02:30 - [ID=438] Sedan Tradicional Azul | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:02:31 - [ID=439] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:02:31 - [ID=440] Sedan Tradicional Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:02:38 - [ID=441] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:02:38 - [ID=442] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:02:39 - [ID=443] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:02:42 - [ID=444] Sedan Tradicional Azul | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:02:43 - [ID=445] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:02:44 - [ID=446] Sedan Tradicional Verde | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:02:49 - [ID=447] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:02:52 - [ID=448] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:02:52 - [ID=449] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:02:56 - [ID=450] Sedan Tradicional Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:02:56 - [ID=451] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:03:00 - [ID=452] Sedan Tradicional Verde | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:03:01 - [ID=453] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:03:01 - [ID=454] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:03:02 - [ID=455] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:03:07 - [ID=456] Sedan Tradicional Azul | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:03:08 - [ID=457] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:03:08 - [ID=458] Sedan Tradicional Verde | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:03:10 - [ID=459] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:11 - [ID=460] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:14 - [ID=461] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:15 - [ID=462] Sedan Tradicional Azul | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:03:16 - [ID=463] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:03:20 - [ID=464] Sedan Tradicional Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:21 - [ID=465] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:23 - [ID=466] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:03:25 - [ID=467] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:28 - [ID=468] Sedan Tradicional Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:29 - [ID=469] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:29 - [ID=470] Sedan Tradicional Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:36 - [ID=471] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:38 - [ID=472] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:39 - [ID=473] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:41 - [ID=474] Sedan Tradicional Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:49 - [ID=475] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:50 - [ID=476] Sedan Tradicional Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:50 - [ID=477] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:53 - [ID=478] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:03:54 - [ID=479] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:01 - [ID=480] Sedan Tradicional Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:03 - [ID=481] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:04 - [ID=482] Sedan Tradicional Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:05 - [ID=483] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:12 - [ID=484] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:04:14 - [ID=485] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:15 - [ID=486] Sedan Tradicional Azul | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:04:18 - [ID=487] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:19 - [ID=488] Sedan Tradicional Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:25 - [ID=489] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:26 - [ID=490] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:27 - [ID=491] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:30 - [ID=492] Sedan Tradicional Azul | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:04:32 - [ID=493] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:37 - [ID=494] Sedan Tradicional Verde | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:04:37 - [ID=495] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:38 - [ID=496] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:39 - [ID=497] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:43 - [ID=498] Sedan Tradicional Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:45 - [ID=499] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:04:48 - [ID=500] Sedan Tradicional Verde | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:12:27 - [ID=1] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:12:28 - [ID=2] Sedan Tradicional Verde | Estação: 2 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:12:32 - [ID=3] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:12:33 - [ID=4] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:12:34 - [ID=5] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:12:34 - [ID=6] Sedan Tradicional Azul | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:12:34 - [ID=7] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:12:36 - [ID=8] Sedan Tradicional Verde | Estação: 2 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:12:36 - [ID=9] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:12:38 - [ID=10] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:12:40 - [ID=11] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 1
